trackID,class,frame,xmin,ymin,xmax,ymax,time,date
4,person,185,1163,0,1211,90,23:23:30,02|Dec|2020
5,person,185,1178,70,1224,207,23:23:30,02|Dec|2020
6,person,185,25,998,152,1079,23:23:30,02|Dec|2020
7,person,185,1703,0,1752,114,23:23:30,02|Dec|2020
12,person,185,1131,463,1242,662,23:23:30,02|Dec|2020
13,person,185,890,73,940,202,23:23:30,02|Dec|2020
17,person,185,737,69,796,221,23:23:30,02|Dec|2020
28,person,185,1634,652,1774,958,23:23:30,02|Dec|2020
30,person,185,126,469,237,702,23:23:30,02|Dec|2020
33,person,185,1506,0,1556,71,23:23:30,02|Dec|2020
34,person,185,1624,0,1663,51,23:23:30,02|Dec|2020
2,person,186,1119,60,1171,197,23:23:30,02|Dec|2020
4,person,186,1164,0,1213,91,23:23:30,02|Dec|2020
5,person,186,1179,66,1226,207,23:23:30,02|Dec|2020
6,person,186,25,1003,151,1079,23:23:30,02|Dec|2020
7,person,186,1704,0,1754,114,23:23:30,02|Dec|2020
12,person,186,1132,463,1244,663,23:23:30,02|Dec|2020
13,person,186,889,75,939,205,23:23:30,02|Dec|2020
17,person,186,740,68,798,218,23:23:30,02|Dec|2020
28,person,186,1639,660,1771,951,23:23:30,02|Dec|2020
30,person,186,131,467,242,702,23:23:30,02|Dec|2020
33,person,186,1504,0,1554,71,23:23:30,02|Dec|2020
34,person,186,1623,0,1662,49,23:23:30,02|Dec|2020
2,person,187,1122,58,1174,196,23:23:30,02|Dec|2020
4,person,187,1165,0,1215,91,23:23:30,02|Dec|2020
5,person,187,1180,63,1228,207,23:23:30,02|Dec|2020
6,person,187,23,1007,145,1079,23:23:30,02|Dec|2020
7,person,187,1704,0,1754,113,23:23:30,02|Dec|2020
12,person,187,1134,461,1247,662,23:23:30,02|Dec|2020
13,person,187,887,76,938,207,23:23:30,02|Dec|2020
17,person,187,741,67,800,219,23:23:30,02|Dec|2020
28,person,187,1641,667,1771,949,23:23:30,02|Dec|2020
30,person,187,136,466,248,703,23:23:30,02|Dec|2020
33,person,187,1502,0,1552,72,23:23:30,02|Dec|2020
34,person,187,1623,0,1661,48,23:23:30,02|Dec|2020
2,person,188,1123,54,1177,197,23:23:30,02|Dec|2020
4,person,188,1168,0,1214,80,23:23:30,02|Dec|2020
5,person,188,1182,61,1230,207,23:23:30,02|Dec|2020
6,person,188,20,1012,135,1079,23:23:30,02|Dec|2020
7,person,188,1705,0,1755,114,23:23:30,02|Dec|2020
12,person,188,1138,460,1248,657,23:23:30,02|Dec|2020
13,person,188,885,77,936,207,23:23:30,02|Dec|2020
17,person,188,744,64,803,216,23:23:30,02|Dec|2020
28,person,188,1644,671,1770,944,23:23:30,02|Dec|2020
30,person,188,141,464,254,703,23:23:30,02|Dec|2020
33,person,188,1500,0,1551,73,23:23:30,02|Dec|2020
2,person,189,1125,53,1179,198,23:23:30,02|Dec|2020
4,person,189,1170,0,1215,75,23:23:30,02|Dec|2020
5,person,189,1184,60,1233,205,23:23:30,02|Dec|2020
7,person,189,1705,0,1756,115,23:23:30,02|Dec|2020
12,person,189,1142,458,1250,651,23:23:30,02|Dec|2020
13,person,189,883,78,934,207,23:23:30,02|Dec|2020
17,person,189,746,63,805,215,23:23:30,02|Dec|2020
28,person,189,1647,675,1771,946,23:23:30,02|Dec|2020
30,person,189,145,456,261,702,23:23:30,02|Dec|2020
33,person,189,1497,0,1548,72,23:23:30,02|Dec|2020
2,person,190,1126,52,1180,198,23:23:31,02|Dec|2020
4,person,190,1170,0,1215,73,23:23:31,02|Dec|2020
5,person,190,1185,60,1233,204,23:23:31,02|Dec|2020
7,person,190,1705,0,1756,116,23:23:31,02|Dec|2020
12,person,190,1144,457,1250,649,23:23:31,02|Dec|2020
13,person,190,882,79,933,207,23:23:31,02|Dec|2020
17,person,190,747,62,805,214,23:23:31,02|Dec|2020
28,person,190,1647,676,1772,948,23:23:31,02|Dec|2020
30,person,190,147,454,263,702,23:23:31,02|Dec|2020
33,person,190,1496,0,1546,72,23:23:31,02|Dec|2020
2,person,191,1126,51,1182,199,23:23:31,02|Dec|2020
4,person,191,1173,0,1218,71,23:23:31,02|Dec|2020
5,person,191,1188,61,1235,203,23:23:31,02|Dec|2020
7,person,191,1706,0,1757,115,23:23:31,02|Dec|2020
12,person,191,1145,455,1249,643,23:23:31,02|Dec|2020
13,person,191,880,78,934,212,23:23:31,02|Dec|2020
17,person,191,748,63,806,213,23:23:31,02|Dec|2020
28,person,191,1649,677,1774,952,23:23:31,02|Dec|2020
30,person,191,150,452,265,698,23:23:31,02|Dec|2020
33,person,191,1496,0,1546,72,23:23:31,02|Dec|2020
2,person,192,1128,51,1184,198,23:23:31,02|Dec|2020
4,person,192,1175,0,1218,69,23:23:31,02|Dec|2020
5,person,192,1190,62,1236,201,23:23:31,02|Dec|2020
12,person,192,1145,450,1252,643,23:23:31,02|Dec|2020
13,person,192,877,78,933,215,23:23:31,02|Dec|2020
17,person,192,753,63,810,212,23:23:31,02|Dec|2020
28,person,192,1649,681,1775,956,23:23:31,02|Dec|2020
30,person,192,155,452,265,687,23:23:31,02|Dec|2020
33,person,192,1492,0,1544,73,23:23:31,02|Dec|2020
2,person,193,1129,52,1185,198,23:23:31,02|Dec|2020
5,person,193,1190,64,1236,200,23:23:31,02|Dec|2020
7,person,193,1706,0,1758,115,23:23:31,02|Dec|2020
12,person,193,1148,448,1256,643,23:23:31,02|Dec|2020
13,person,193,875,79,931,215,23:23:31,02|Dec|2020
17,person,193,756,64,813,211,23:23:31,02|Dec|2020
28,person,193,1650,682,1776,958,23:23:31,02|Dec|2020
30,person,193,160,450,266,680,23:23:31,02|Dec|2020
33,person,193,1491,0,1542,73,23:23:31,02|Dec|2020
2,person,194,1131,53,1186,197,23:23:31,02|Dec|2020
5,person,194,1191,64,1237,199,23:23:31,02|Dec|2020
7,person,194,1706,0,1758,115,23:23:31,02|Dec|2020
12,person,194,1149,442,1256,635,23:23:31,02|Dec|2020
13,person,194,873,79,929,216,23:23:31,02|Dec|2020
17,person,194,758,65,815,210,23:23:31,02|Dec|2020
28,person,194,1652,681,1775,951,23:23:31,02|Dec|2020
30,person,194,165,448,268,671,23:23:31,02|Dec|2020
2,person,195,1133,54,1187,196,23:23:31,02|Dec|2020
5,person,195,1194,62,1241,197,23:23:31,02|Dec|2020
12,person,195,1151,438,1260,634,23:23:31,02|Dec|2020
13,person,195,870,79,926,216,23:23:31,02|Dec|2020
17,person,195,763,65,820,211,23:23:31,02|Dec|2020
28,person,195,1654,686,1774,947,23:23:31,02|Dec|2020
30,person,195,171,444,274,666,23:23:31,02|Dec|2020
2,person,196,1134,54,1188,195,23:23:31,02|Dec|2020
5,person,196,1196,61,1243,196,23:23:31,02|Dec|2020
12,person,196,1152,437,1261,634,23:23:31,02|Dec|2020
13,person,196,870,79,925,216,23:23:31,02|Dec|2020
17,person,196,764,65,821,211,23:23:31,02|Dec|2020
28,person,196,1655,687,1774,946,23:23:31,02|Dec|2020
30,person,196,172,443,276,664,23:23:31,02|Dec|2020
2,person,197,1136,53,1189,191,23:23:31,02|Dec|2020
5,person,197,1197,60,1245,195,23:23:31,02|Dec|2020
12,person,197,1155,436,1263,632,23:23:31,02|Dec|2020
13,person,197,868,81,922,214,23:23:31,02|Dec|2020
17,person,197,765,65,823,212,23:23:31,02|Dec|2020
28,person,197,1654,690,1772,948,23:23:31,02|Dec|2020
30,person,197,174,441,279,666,23:23:31,02|Dec|2020
33,person,197,1482,0,1534,74,23:23:31,02|Dec|2020
2,person,198,1137,52,1191,190,23:23:31,02|Dec|2020
5,person,198,1199,60,1246,195,23:23:31,02|Dec|2020
12,person,198,1158,437,1264,630,23:23:31,02|Dec|2020
13,person,198,865,82,918,214,23:23:31,02|Dec|2020
17,person,198,766,63,823,210,23:23:31,02|Dec|2020
28,person,198,1648,696,1777,977,23:23:31,02|Dec|2020
30,person,198,179,439,284,665,23:23:31,02|Dec|2020
33,person,198,1481,0,1534,75,23:23:31,02|Dec|2020
2,person,199,1139,51,1192,188,23:23:31,02|Dec|2020
5,person,199,1200,57,1249,196,23:23:31,02|Dec|2020
12,person,199,1160,437,1265,629,23:23:31,02|Dec|2020
13,person,199,863,83,916,215,23:23:31,02|Dec|2020
17,person,199,768,61,827,211,23:23:31,02|Dec|2020
28,person,199,1646,701,1779,993,23:23:31,02|Dec|2020
30,person,199,186,437,292,664,23:23:31,02|Dec|2020
33,person,199,1479,0,1531,75,23:23:31,02|Dec|2020
2,person,200,1141,48,1195,188,23:23:31,02|Dec|2020
5,person,200,1202,56,1250,196,23:23:31,02|Dec|2020
12,person,200,1162,437,1266,627,23:23:31,02|Dec|2020
13,person,200,861,83,914,215,23:23:31,02|Dec|2020
17,person,200,768,59,826,210,23:23:31,02|Dec|2020
28,person,200,1645,707,1779,1002,23:23:31,02|Dec|2020
30,person,200,194,435,302,663,23:23:31,02|Dec|2020
33,person,200,1476,0,1528,76,23:23:31,02|Dec|2020
2,person,201,1142,45,1196,187,23:23:32,02|Dec|2020
5,person,201,1203,55,1252,195,23:23:32,02|Dec|2020
12,person,201,1163,435,1268,626,23:23:32,02|Dec|2020
13,person,201,856,85,909,217,23:23:32,02|Dec|2020
17,person,201,770,60,827,207,23:23:32,02|Dec|2020
28,person,201,1644,714,1777,1008,23:23:32,02|Dec|2020
30,person,201,200,435,310,663,23:23:32,02|Dec|2020
33,person,201,1474,0,1526,76,23:23:32,02|Dec|2020
2,person,202,1142,44,1197,186,23:23:32,02|Dec|2020
5,person,202,1204,55,1252,195,23:23:32,02|Dec|2020
12,person,202,1164,434,1269,626,23:23:32,02|Dec|2020
13,person,202,855,86,908,218,23:23:32,02|Dec|2020
17,person,202,771,60,827,207,23:23:32,02|Dec|2020
28,person,202,1644,716,1776,1010,23:23:32,02|Dec|2020
30,person,202,202,435,313,663,23:23:32,02|Dec|2020
33,person,202,1474,0,1526,76,23:23:32,02|Dec|2020
2,person,203,1143,41,1198,187,23:23:32,02|Dec|2020
5,person,203,1206,51,1254,193,23:23:32,02|Dec|2020
12,person,203,1166,432,1268,617,23:23:32,02|Dec|2020
13,person,203,853,87,905,218,23:23:32,02|Dec|2020
17,person,203,773,63,827,204,23:23:32,02|Dec|2020
28,person,203,1646,722,1774,1008,23:23:32,02|Dec|2020
30,person,203,206,435,317,661,23:23:32,02|Dec|2020
33,person,203,1472,0,1525,76,23:23:32,02|Dec|2020
2,person,204,1145,39,1199,185,23:23:32,02|Dec|2020
5,person,204,1208,52,1255,190,23:23:32,02|Dec|2020
12,person,204,1167,428,1270,614,23:23:32,02|Dec|2020
13,person,204,851,88,904,219,23:23:32,02|Dec|2020
17,person,204,775,62,829,203,23:23:32,02|Dec|2020
28,person,204,1648,726,1772,1005,23:23:32,02|Dec|2020
30,person,204,210,434,321,659,23:23:32,02|Dec|2020
33,person,204,1470,0,1522,77,23:23:32,02|Dec|2020
2,person,205,1146,38,1200,184,23:23:32,02|Dec|2020
5,person,205,1210,52,1256,189,23:23:32,02|Dec|2020
12,person,205,1168,423,1273,614,23:23:32,02|Dec|2020
13,person,205,850,90,903,219,23:23:32,02|Dec|2020
17,person,205,778,61,831,202,23:23:32,02|Dec|2020
28,person,205,1642,726,1773,1023,23:23:32,02|Dec|2020
30,person,205,212,432,325,660,23:23:32,02|Dec|2020
33,person,205,1467,0,1521,79,23:23:32,02|Dec|2020
2,person,206,1149,37,1202,184,23:23:32,02|Dec|2020
5,person,206,1212,53,1258,188,23:23:32,02|Dec|2020
12,person,206,1169,421,1276,614,23:23:32,02|Dec|2020
13,person,206,848,91,900,220,23:23:32,02|Dec|2020
17,person,206,779,58,834,203,23:23:32,02|Dec|2020
28,person,206,1640,728,1774,1034,23:23:32,02|Dec|2020
30,person,206,215,430,328,658,23:23:32,02|Dec|2020
33,person,206,1463,0,1519,79,23:23:32,02|Dec|2020
2,person,207,1152,37,1203,182,23:23:32,02|Dec|2020
5,person,207,1213,50,1259,189,23:23:32,02|Dec|2020
12,person,207,1171,417,1278,610,23:23:32,02|Dec|2020
13,person,207,847,92,899,220,23:23:32,02|Dec|2020
17,person,207,781,55,836,203,23:23:32,02|Dec|2020
28,person,207,1638,728,1774,1043,23:23:32,02|Dec|2020
30,person,207,219,428,331,656,23:23:32,02|Dec|2020
33,person,207,1461,0,1517,79,23:23:32,02|Dec|2020
2,person,208,1152,37,1203,181,23:23:32,02|Dec|2020
5,person,208,1213,50,1260,190,23:23:32,02|Dec|2020
12,person,208,1172,416,1279,609,23:23:32,02|Dec|2020
13,person,208,846,92,898,221,23:23:32,02|Dec|2020
17,person,208,781,55,837,203,23:23:32,02|Dec|2020
28,person,208,1638,728,1774,1046,23:23:32,02|Dec|2020
30,person,208,221,428,332,655,23:23:32,02|Dec|2020
33,person,208,1459,0,1517,80,23:23:32,02|Dec|2020
2,person,209,1154,39,1204,180,23:23:32,02|Dec|2020
5,person,209,1214,49,1261,188,23:23:32,02|Dec|2020
12,person,209,1174,415,1281,608,23:23:32,02|Dec|2020
13,person,209,844,92,897,222,23:23:32,02|Dec|2020
17,person,209,786,57,841,201,23:23:32,02|Dec|2020
28,person,209,1636,730,1773,1050,23:23:32,02|Dec|2020
30,person,209,225,426,334,648,23:23:32,02|Dec|2020
33,person,209,1457,0,1515,80,23:23:32,02|Dec|2020
35,person,209,1353,1026,1514,1080,23:23:32,02|Dec|2020
2,person,210,1155,42,1204,179,23:23:32,02|Dec|2020
5,person,210,1215,48,1262,187,23:23:32,02|Dec|2020
12,person,210,1179,415,1286,608,23:23:32,02|Dec|2020
13,person,210,840,89,894,224,23:23:32,02|Dec|2020
17,person,210,787,59,842,202,23:23:32,02|Dec|2020
28,person,210,1635,733,1772,1054,23:23:32,02|Dec|2020
30,person,210,229,422,336,642,23:23:32,02|Dec|2020
33,person,210,1455,0,1514,80,23:23:32,02|Dec|2020
35,person,210,1358,1021,1532,1080,23:23:32,02|Dec|2020
2,person,211,1158,42,1207,178,23:23:32,02|Dec|2020
5,person,211,1216,46,1263,187,23:23:32,02|Dec|2020
12,person,211,1181,414,1288,606,23:23:32,02|Dec|2020
13,person,211,837,90,890,225,23:23:32,02|Dec|2020
17,person,211,788,61,843,202,23:23:32,02|Dec|2020
28,person,211,1637,737,1770,1048,23:23:32,02|Dec|2020
30,person,211,233,418,339,635,23:23:32,02|Dec|2020
33,person,211,1453,0,1511,79,23:23:32,02|Dec|2020
35,person,211,1363,1015,1554,1080,23:23:32,02|Dec|2020
2,person,212,1160,41,1208,177,23:23:33,02|Dec|2020
5,person,212,1218,42,1265,186,23:23:33,02|Dec|2020
12,person,212,1183,414,1289,604,23:23:33,02|Dec|2020
13,person,212,834,89,888,226,23:23:33,02|Dec|2020
17,person,212,787,63,842,203,23:23:33,02|Dec|2020
28,person,212,1642,745,1765,1031,23:23:33,02|Dec|2020
30,person,212,237,416,341,630,23:23:33,02|Dec|2020
33,person,212,1452,0,1509,80,23:23:33,02|Dec|2020
35,person,212,1365,1010,1564,1079,23:23:33,02|Dec|2020
2,person,213,1161,40,1210,176,23:23:33,02|Dec|2020
5,person,213,1220,43,1267,184,23:23:33,02|Dec|2020
12,person,213,1184,413,1292,609,23:23:33,02|Dec|2020
13,person,213,832,88,886,226,23:23:33,02|Dec|2020
17,person,213,789,64,843,202,23:23:33,02|Dec|2020
28,person,213,1643,752,1761,1022,23:23:33,02|Dec|2020
30,person,213,240,414,344,630,23:23:33,02|Dec|2020
33,person,213,1450,0,1507,80,23:23:33,02|Dec|2020
35,person,213,1360,1004,1569,1079,23:23:33,02|Dec|2020
2,person,214,1162,39,1211,176,23:23:33,02|Dec|2020
5,person,214,1221,44,1267,183,23:23:33,02|Dec|2020
12,person,214,1184,413,1293,610,23:23:33,02|Dec|2020
13,person,214,831,88,885,226,23:23:33,02|Dec|2020
17,person,214,789,64,843,202,23:23:33,02|Dec|2020
28,person,214,1644,754,1760,1019,23:23:33,02|Dec|2020
30,person,214,241,414,344,630,23:23:33,02|Dec|2020
33,person,214,1450,0,1507,80,23:23:33,02|Dec|2020
35,person,214,1360,1003,1569,1078,23:23:33,02|Dec|2020
2,person,215,1162,38,1211,175,23:23:33,02|Dec|2020
5,person,215,1223,44,1268,183,23:23:33,02|Dec|2020
12,person,215,1186,412,1295,609,23:23:33,02|Dec|2020
13,person,215,830,88,884,225,23:23:33,02|Dec|2020
17,person,215,790,64,844,202,23:23:33,02|Dec|2020
28,person,215,1645,759,1759,1016,23:23:33,02|Dec|2020
30,person,215,245,411,348,631,23:23:33,02|Dec|2020
33,person,215,1448,0,1505,80,23:23:33,02|Dec|2020
35,person,215,1359,1000,1569,1078,23:23:33,02|Dec|2020
2,person,216,1163,37,1212,173,23:23:33,02|Dec|2020
5,person,216,1226,45,1270,180,23:23:33,02|Dec|2020
12,person,216,1187,408,1296,605,23:23:33,02|Dec|2020
13,person,216,828,101,878,228,23:23:33,02|Dec|2020
28,person,216,1646,767,1758,1016,23:23:33,02|Dec|2020
30,person,216,248,409,351,630,23:23:33,02|Dec|2020
33,person,216,1445,0,1502,80,23:23:33,02|Dec|2020
35,person,216,1350,991,1577,1079,23:23:33,02|Dec|2020
2,person,217,1163,36,1214,174,23:23:33,02|Dec|2020
5,person,217,1227,45,1273,180,23:23:33,02|Dec|2020
12,person,217,1187,406,1299,611,23:23:33,02|Dec|2020
13,person,217,826,105,876,230,23:23:33,02|Dec|2020
28,person,217,1633,777,1760,1059,23:23:33,02|Dec|2020
30,person,217,252,408,354,628,23:23:33,02|Dec|2020
33,person,217,1443,0,1501,82,23:23:33,02|Dec|2020
35,person,217,1347,985,1583,1079,23:23:33,02|Dec|2020
2,person,218,1165,33,1216,170,23:23:33,02|Dec|2020
5,person,218,1229,45,1274,180,23:23:33,02|Dec|2020
12,person,218,1193,403,1299,595,23:23:33,02|Dec|2020
13,person,218,824,106,874,231,23:23:33,02|Dec|2020
28,person,218,1629,784,1759,1073,23:23:33,02|Dec|2020
30,person,218,255,406,357,630,23:23:33,02|Dec|2020
33,person,218,1441,0,1499,82,23:23:33,02|Dec|2020
35,person,218,1349,979,1589,1079,23:23:33,02|Dec|2020
2,person,219,1166,33,1218,173,23:23:33,02|Dec|2020
5,person,219,1229,45,1274,179,23:23:33,02|Dec|2020
12,person,219,1196,399,1301,589,23:23:33,02|Dec|2020
13,person,219,818,104,872,235,23:23:33,02|Dec|2020
28,person,219,1628,787,1759,1079,23:23:33,02|Dec|2020
30,person,219,260,406,362,632,23:23:33,02|Dec|2020
33,person,219,1436,0,1496,87,23:23:33,02|Dec|2020
35,person,219,1350,974,1593,1079,23:23:33,02|Dec|2020
2,person,220,1166,33,1219,174,23:23:33,02|Dec|2020
5,person,220,1229,45,1274,178,23:23:33,02|Dec|2020
12,person,220,1197,398,1301,587,23:23:33,02|Dec|2020
13,person,220,817,103,871,236,23:23:33,02|Dec|2020
28,person,220,1628,789,1759,1082,23:23:33,02|Dec|2020
30,person,220,262,407,363,633,23:23:33,02|Dec|2020
33,person,220,1436,0,1494,88,23:23:33,02|Dec|2020
35,person,220,1354,971,1591,1079,23:23:33,02|Dec|2020
2,person,221,1168,31,1221,169,23:23:33,02|Dec|2020
5,person,221,1232,43,1278,176,23:23:33,02|Dec|2020
12,person,221,1198,396,1303,586,23:23:33,02|Dec|2020
13,person,221,814,103,869,235,23:23:33,02|Dec|2020
28,person,221,1628,792,1758,1082,23:23:33,02|Dec|2020
30,person,221,265,406,366,632,23:23:33,02|Dec|2020
33,person,221,1433,0,1493,89,23:23:33,02|Dec|2020
35,person,221,1355,967,1591,1079,23:23:33,02|Dec|2020
2,person,222,1171,30,1222,166,23:23:34,02|Dec|2020
5,person,222,1235,41,1280,175,23:23:34,02|Dec|2020
12,person,222,1200,396,1303,583,23:23:34,02|Dec|2020
13,person,222,811,100,867,237,23:23:34,02|Dec|2020
28,person,222,1629,796,1757,1082,23:23:34,02|Dec|2020
30,person,222,270,405,370,628,23:23:34,02|Dec|2020
35,person,222,1357,964,1590,1078,23:23:34,02|Dec|2020
2,person,223,1172,31,1223,165,23:23:34,02|Dec|2020
5,person,223,1236,40,1282,174,23:23:34,02|Dec|2020
12,person,223,1205,395,1307,579,23:23:34,02|Dec|2020
13,person,223,806,99,863,240,23:23:34,02|Dec|2020
28,person,223,1631,799,1756,1080,23:23:34,02|Dec|2020
30,person,223,274,403,372,625,23:23:34,02|Dec|2020
33,person,223,1434,0,1492,90,23:23:34,02|Dec|2020
35,person,223,1358,961,1588,1079,23:23:34,02|Dec|2020
2,person,224,1174,31,1225,165,23:23:34,02|Dec|2020
5,person,224,1238,39,1284,173,23:23:34,02|Dec|2020
12,person,224,1209,393,1307,569,23:23:34,02|Dec|2020
13,person,224,802,97,860,242,23:23:34,02|Dec|2020
28,person,224,1632,802,1755,1078,23:23:34,02|Dec|2020
30,person,224,277,398,374,619,23:23:34,02|Dec|2020
33,person,224,1434,0,1491,91,23:23:34,02|Dec|2020
35,person,224,1359,959,1583,1079,23:23:34,02|Dec|2020
2,person,225,1175,32,1226,164,23:23:34,02|Dec|2020
4,person,225,1217,0,1262,62,23:23:34,02|Dec|2020
5,person,225,1239,38,1285,174,23:23:34,02|Dec|2020
12,person,225,1210,392,1309,569,23:23:34,02|Dec|2020
13,person,225,798,96,856,242,23:23:34,02|Dec|2020
28,person,225,1633,804,1754,1076,23:23:34,02|Dec|2020
30,person,225,280,396,375,611,23:23:34,02|Dec|2020
33,person,225,1432,0,1489,91,23:23:34,02|Dec|2020
35,person,225,1360,956,1581,1079,23:23:34,02|Dec|2020
2,person,226,1176,31,1227,165,23:23:34,02|Dec|2020
4,person,226,1217,0,1264,62,23:23:34,02|Dec|2020
5,person,226,1239,37,1286,175,23:23:34,02|Dec|2020
12,person,226,1210,391,1310,570,23:23:34,02|Dec|2020
13,person,226,796,96,854,242,23:23:34,02|Dec|2020
28,person,226,1633,805,1754,1075,23:23:34,02|Dec|2020
30,person,226,282,395,375,607,23:23:34,02|Dec|2020
35,person,226,1363,955,1578,1079,23:23:34,02|Dec|2020
2,person,227,1176,31,1228,165,23:23:34,02|Dec|2020
4,person,227,1219,0,1265,62,23:23:34,02|Dec|2020
5,person,227,1241,36,1287,174,23:23:34,02|Dec|2020
12,person,227,1209,390,1312,571,23:23:34,02|Dec|2020
13,person,227,794,98,850,240,23:23:34,02|Dec|2020
28,person,227,1632,807,1752,1076,23:23:34,02|Dec|2020
30,person,227,286,392,377,600,23:23:34,02|Dec|2020
33,person,227,1433,0,1488,92,23:23:34,02|Dec|2020
35,person,227,1363,950,1577,1080,23:23:34,02|Dec|2020
2,person,228,1178,31,1230,165,23:23:34,02|Dec|2020
5,person,228,1242,37,1288,173,23:23:34,02|Dec|2020
12,person,228,1210,387,1315,575,23:23:34,02|Dec|2020
13,person,228,792,99,849,241,23:23:34,02|Dec|2020
28,person,228,1631,812,1749,1077,23:23:34,02|Dec|2020
30,person,228,289,392,380,597,23:23:34,02|Dec|2020
33,person,228,1433,0,1487,92,23:23:34,02|Dec|2020
35,person,228,1363,945,1576,1080,23:23:34,02|Dec|2020
2,person,229,1179,31,1231,164,23:23:34,02|Dec|2020
5,person,229,1244,37,1290,173,23:23:34,02|Dec|2020
12,person,229,1211,384,1315,569,23:23:34,02|Dec|2020
13,person,229,791,102,847,242,23:23:34,02|Dec|2020
28,person,229,1631,817,1747,1077,23:23:34,02|Dec|2020
30,person,229,291,389,383,597,23:23:34,02|Dec|2020
33,person,229,1431,0,1485,92,23:23:34,02|Dec|2020
35,person,229,1365,940,1577,1079,23:23:34,02|Dec|2020
40,person,229,5,410,56,605,23:23:34,02|Dec|2020
2,person,230,1181,31,1233,164,23:23:34,02|Dec|2020
5,person,230,1245,37,1290,173,23:23:34,02|Dec|2020
12,person,230,1211,381,1315,566,23:23:34,02|Dec|2020
13,person,230,790,105,844,241,23:23:34,02|Dec|2020
28,person,230,1630,822,1745,1078,23:23:34,02|Dec|2020
30,person,230,295,387,386,594,23:23:34,02|Dec|2020
33,person,230,1430,0,1484,92,23:23:34,02|Dec|2020
35,person,230,1365,932,1578,1079,23:23:34,02|Dec|2020
40,person,230,5,411,57,604,23:23:34,02|Dec|2020
2,person,231,1182,28,1234,161,23:23:34,02|Dec|2020
5,person,231,1248,36,1293,173,23:23:34,02|Dec|2020
12,person,231,1213,379,1317,564,23:23:34,02|Dec|2020
13,person,231,789,108,842,240,23:23:34,02|Dec|2020
28,person,231,1626,830,1738,1080,23:23:34,02|Dec|2020
30,person,231,299,384,392,594,23:23:34,02|Dec|2020
33,person,231,1430,0,1483,91,23:23:34,02|Dec|2020
35,person,231,1366,927,1578,1079,23:23:34,02|Dec|2020
40,person,231,5,403,60,609,23:23:34,02|Dec|2020
2,person,232,1183,28,1235,161,23:23:34,02|Dec|2020
5,person,232,1249,35,1294,173,23:23:34,02|Dec|2020
12,person,232,1214,378,1318,563,23:23:34,02|Dec|2020
13,person,232,789,109,841,239,23:23:34,02|Dec|2020
28,person,232,1624,832,1736,1080,23:23:34,02|Dec|2020
30,person,232,301,383,394,594,23:23:34,02|Dec|2020
33,person,232,1431,0,1482,91,23:23:34,02|Dec|2020
35,person,232,1369,925,1575,1078,23:23:34,02|Dec|2020
40,person,232,4,401,61,610,23:23:34,02|Dec|2020
2,person,233,1184,26,1236,162,23:23:35,02|Dec|2020
5,person,233,1250,35,1294,173,23:23:35,02|Dec|2020
12,person,233,1215,376,1319,563,23:23:35,02|Dec|2020
13,person,233,788,112,839,237,23:23:35,02|Dec|2020
28,person,233,1624,837,1736,1080,23:23:35,02|Dec|2020
30,person,233,305,381,400,594,23:23:35,02|Dec|2020
33,person,233,1433,0,1480,82,23:23:35,02|Dec|2020
35,person,233,1374,920,1579,1079,23:23:35,02|Dec|2020
40,person,233,5,400,62,608,23:23:35,02|Dec|2020
2,person,234,1185,22,1239,160,23:23:35,02|Dec|2020
5,person,234,1251,33,1294,169,23:23:35,02|Dec|2020
12,person,234,1217,374,1321,561,23:23:35,02|Dec|2020
13,person,234,783,112,834,236,23:23:35,02|Dec|2020
28,person,234,1625,841,1735,1080,23:23:35,02|Dec|2020
30,person,234,309,379,407,594,23:23:35,02|Dec|2020
33,person,234,1429,0,1479,88,23:23:35,02|Dec|2020
35,person,234,1372,916,1575,1079,23:23:35,02|Dec|2020
40,person,234,3,388,62,604,23:23:35,02|Dec|2020
2,person,235,1187,18,1240,159,23:23:35,02|Dec|2020
5,person,235,1252,31,1295,168,23:23:35,02|Dec|2020
12,person,235,1220,370,1325,558,23:23:35,02|Dec|2020
13,person,235,780,113,829,234,23:23:35,02|Dec|2020
28,person,235,1623,846,1733,1080,23:23:35,02|Dec|2020
30,person,235,313,378,412,595,23:23:35,02|Dec|2020
33,person,235,1427,0,1479,91,23:23:35,02|Dec|2020
35,person,235,1375,908,1580,1079,23:23:35,02|Dec|2020
40,person,235,2,386,62,601,23:23:35,02|Dec|2020
2,person,236,1189,19,1241,156,23:23:35,02|Dec|2020
5,person,236,1252,28,1297,169,23:23:35,02|Dec|2020
12,person,236,1223,369,1327,556,23:23:35,02|Dec|2020
13,person,236,774,111,823,231,23:23:35,02|Dec|2020
28,person,236,1622,850,1732,1080,23:23:35,02|Dec|2020
30,person,236,315,377,415,595,23:23:35,02|Dec|2020
33,person,236,1425,0,1478,93,23:23:35,02|Dec|2020
35,person,236,1378,903,1580,1079,23:23:35,02|Dec|2020
40,person,236,3,383,63,600,23:23:35,02|Dec|2020
2,person,237,1190,18,1241,155,23:23:35,02|Dec|2020
5,person,237,1253,28,1297,166,23:23:35,02|Dec|2020
12,person,237,1226,368,1329,554,23:23:35,02|Dec|2020
13,person,237,772,110,817,218,23:23:35,02|Dec|2020
28,person,237,1621,855,1731,1080,23:23:35,02|Dec|2020
